Observation time UTC,Air temperature (dry bulb) [Deg C],Wet bulb temperature [Deg C],Dew point temperature [Deg C],Relative humidity [%],Data Source (dry bulb),Data Source (wet bulb)
2016-05-25T17:00:00Z,9.4,8.5,7.5,88,H,H
2016-05-25T18:00:00Z,9.7,8.9,8,89,H,H
2016-05-25T19:00:00Z,9.9,9,8,88,H,H
2016-05-25T20:00:00Z,10.2,9.3,8.3,88,H,H
2016-05-25T21:00:00Z,11.8,10.4,9,83,H,H
2016-05-25T22:00:00Z,13.1,11.3,9.6,79,H,H
2016-05-25T23:00:00Z,14.4,12,9.8,74,H,H
2016-05-26T00:00:00Z,13.7,11.5,9.4,75,H,H
2016-05-26T01:00:00Z,15.2,11.9,8.7,65,H,H
2016-05-26T02:00:00Z,14.6,11.4,8.3,66,H,H
2016-05-26T03:00:00Z,12.4,10.6,8.9,79,H,H
2016-05-26T04:00:00Z,13.2,11.2,9.3,77,H,H
2016-05-26T05:00:00Z,12.3,10.9,9.5,83,H,H
2016-05-26T06:00:00Z,11.9,10.2,8.6,80,H,H
2016-05-26T07:00:00Z,11.9,10.4,8.9,82,H,H
2016-05-26T08:00:00Z,11.2,10.3,9.5,89,H,H
2016-05-26T09:00:00Z,12,10.5,9,82,H,H
2016-05-26T10:00:00Z,11.2,10.4,9.6,90,H,H
2016-05-26T11:00:00Z,11.3,10.5,9.7,90,H,H
2016-05-26T12:00:00Z,11.6,10.4,9.2,85,H,H
2016-05-26T13:00:00Z,11.3,10.2,9,86,H,H
2016-05-26T14:00:00Z,11.2,10.1,9,86,H,H
2016-05-26T15:00:00Z,11,9.9,8.8,86,H,H
2016-05-26T16:00:00Z,10.7,9.7,8.6,87,H,H
2016-05-26T17:00:00Z,10.2,9.5,8.8,91,H,H
2016-05-26T18:00:00Z,10.5,10,9.6,94,H,H
2016-05-26T19:00:00Z,9.8,9.4,9.1,95,H,H
2016-05-26T20:00:00Z,9.7,9.5,9.3,97,H,H
2016-05-26T21:00:00Z,11.7,11.1,10.4,92,H,H
2016-05-26T22:00:00Z,12.2,11.8,11.4,95,H,H
2016-05-26T23:00:00Z,12.6,12.1,11.7,94,H,H
2016-05-27T00:00:00Z,12.8,12.2,11.7,93,H,H
2016-05-27T01:00:00Z,12.9,12.6,12.3,96,H,H
2016-05-27T02:00:00Z,13.8,12.8,11.9,88,H,H
2016-05-27T03:00:00Z,14.8,13.1,11.6,81,H,H
2016-05-27T04:00:00Z,15.1,13,11.1,77,H,H
2016-05-27T05:00:00Z,13.3,11.9,10.7,84,H,H
2016-05-27T06:00:00Z,13.3,12.3,11.4,88,H,H
2016-05-27T07:00:00Z,12.9,12.4,12,94,H,H
2016-05-27T08:00:00Z,12.8,12.4,12,95,H,H
2016-05-27T09:00:00Z,13.2,12.5,11.9,92,H,H
2016-05-27T10:00:00Z,13,12.3,11.7,92,H,H
2016-05-27T11:00:00Z,13,12.5,12.1,94,H,H
2016-05-27T12:00:00Z,13.1,12.6,12.2,94,H,H
2016-05-27T13:00:00Z,13.2,12.8,12.4,95,H,H
2016-05-27T14:00:00Z,13.4,13,12.6,95,H,H
2016-05-27T15:00:00Z,14,13.5,13.1,94,H,H
2016-05-27T16:00:00Z,14.5,13.7,13.1,91,H,H
2016-05-27T17:00:00Z,14.6,14,13.5,93,H,H
2016-05-27T18:00:00Z,15,14.2,13.6,91,H,H
2016-05-27T19:00:00Z,14.8,14.3,13.8,94,H,H
2016-05-27T20:00:00Z,14.6,13.9,13.3,92,H,H
2016-05-27T21:00:00Z,14.5,14.1,13.7,95,H,H
2016-05-27T22:00:00Z,15,14.5,14.1,94,H,H
2016-05-27T23:00:00Z,15.9,14.4,13.2,84,H,H
2016-05-28T00:00:00Z,16.4,14.4,12.8,79,H,H
2016-05-28T01:00:00Z,17.5,14.6,12.2,71,H,H
2016-05-28T02:00:00Z,16.5,13.5,11,70,H,H
2016-05-28T03:00:00Z,16.9,13.6,10.7,67,H,H
2016-05-28T04:00:00Z,16.1,13,10.2,68,H,H
2016-05-28T05:00:00Z,15.4,12.7,10.2,71,H,H
2016-05-28T06:00:00Z,14.8,12.3,10,73,H,H
2016-05-28T07:00:00Z,14.5,12.4,10.5,77,H,H
2016-05-28T08:00:00Z,14.7,12.9,11.3,80,H,H
2016-05-28T09:00:00Z,14.2,12.6,11.2,82,H,H
2016-05-28T10:00:00Z,13.8,12.7,11.7,87,H,H
2016-05-28T11:00:00Z,13.5,13,12.6,94,H,H
2016-05-28T12:00:00Z,14.6,13.3,12.3,86,H,H
2016-05-28T13:00:00Z,14.7,13.5,12.6,87,H,H
2016-05-28T14:00:00Z,15.6,13.4,11.6,77,H,H
2016-05-28T15:00:00Z,14.5,13.2,12,85,H,H
2016-05-28T16:00:00Z,14.7,13.2,11.8,83,H,H
2016-05-28T17:00:00Z,14.8,13,11.4,80,H,H
2016-05-28T18:00:00Z,13.7,12.5,11.4,86,H,H
2016-05-28T19:00:00Z,13.6,12,10.6,82,H,H
2016-05-28T20:00:00Z,13.7,12.2,10.9,83,H,H
2016-05-28T21:00:00Z,14.5,12.9,11.5,82,H,H
2016-05-28T22:00:00Z,15.5,13.4,11.7,78,H,H
2016-05-28T23:00:00Z,15.8,13.5,11.6,76,H,H
2016-05-29T00:00:00Z,15.8,13.1,10.8,72,H,H
2016-05-29T01:00:00Z,15.4,13.3,11.6,78,H,H
2016-05-29T02:00:00Z,15.1,13.1,11.3,78,H,H
2016-05-29T03:00:00Z,13.8,12.8,12,89,H,H
2016-05-29T04:00:00Z,12.9,12.5,12.1,95,H,H
2016-05-29T05:00:00Z,11.9,11,10.2,89,H,H
2016-05-29T06:00:00Z,11,10.7,10.4,96,H,H
2016-05-29T07:00:00Z,10.7,10.2,9.8,94,H,H
2016-05-29T08:00:00Z,10.8,10.4,10,95,H,H
2016-05-29T09:00:00Z,10.8,10.3,9.7,93,H,H
2016-05-29T10:00:00Z,10.6,9.7,8.7,88,H,H
2016-05-29T11:00:00Z,10.8,9.5,8,83,H,H
2016-05-29T12:00:00Z,10.6,9.3,7.8,83,H,H
2016-05-29T13:00:00Z,9.3,8.3,7.1,86,H,H
2016-05-29T14:00:00Z,8.6,7.8,6.9,89,H,H
2016-05-29T15:00:00Z,8.8,8,7.1,89,H,H
2016-05-29T16:00:00Z,9.3,8.5,7.6,89,H,H
2016-05-29T17:00:00Z,8.5,7.8,7,90,H,H
2016-05-29T18:00:00Z,8.3,7.7,7.1,92,H,H
2016-05-29T19:00:00Z,7.4,7,6.5,94,H,H
2016-05-29T20:00:00Z,7.8,7.4,6.9,94,H,H
2016-05-29T21:00:00Z,10.3,9.2,8.1,86,H,H
2016-05-29T22:00:00Z,11.4,9.8,8.1,80,H,H
2016-05-29T23:00:00Z,12.5,10.4,8.2,75,H,H
2016-05-30T00:00:00Z,13.3,10.5,7.5,68,H,H
2016-05-30T01:00:00Z,12.9,10,6.9,67,H,H
2016-05-30T02:00:00Z,13.6,11,8.5,71,H,H
2016-05-30T03:00:00Z,13.2,10.5,7.6,69,H,H
2016-05-30T04:00:00Z,12.4,9.8,7.1,70,H,H
2016-05-30T05:00:00Z,10.9,9.1,7.2,78,H,H
2016-05-30T06:00:00Z,9.9,8.7,7.3,84,H,H
2016-05-30T07:00:00Z,10,8.8,7.4,84,H,H
2016-05-30T08:00:00Z,8.5,7.6,6.5,87,H,H
2016-05-30T09:00:00Z,8.5,7.8,7,90,H,H
2016-05-30T10:00:00Z,7.5,7.2,6.9,96,H,H
2016-05-30T11:00:00Z,7.7,7.1,6.3,91,H,H
2016-05-30T12:00:00Z,7,6.6,6.1,94,H,H
2016-05-30T13:00:00Z,5.1,4.9,4.7,97,H,H
2016-05-30T14:00:00Z,5.8,5.7,5.7,99,H,H
2016-05-30T15:00:00Z,7.8,7.7,7.5,98,H,H
2016-05-30T16:00:00Z,6.9,6.6,6.2,95,H,H
2016-05-30T17:00:00Z,6.1,5.9,5.7,97,H,H
2016-05-30T18:00:00Z,5.5,5.4,5.2,98,H,H
2016-05-30T19:00:00Z,6.7,6.2,5.7,93,H,H
2016-05-30T20:00:00Z,6.9,6.6,6.3,96,H,H
2016-05-30T21:00:00Z,7.1,6.8,6.5,96,H,H
2016-05-30T22:00:00Z,8.6,8,7.4,92,H,H
2016-05-30T23:00:00Z,10,8.3,6.4,78,H,H
2016-05-31T00:00:00Z,7.6,6.8,5.8,88,H,H
2016-05-31T01:00:00Z,10.3,8.5,6.5,77,H,H
2016-05-31T02:00:00Z,11,8.7,6,71,H,H
2016-05-31T03:00:00Z,12,9.3,6.3,68,H,H
2016-05-31T04:00:00Z,11.2,8.8,6.2,71,H,H
2016-05-31T05:00:00Z,9,7.4,5.6,79,H,H
2016-05-31T06:00:00Z,7.6,6.7,5.6,87,H,H
2016-05-31T07:00:00Z,6.8,6.2,5.5,91,H,H
2016-05-31T08:00:00Z,4.7,4.3,3.8,94,H,H
2016-05-31T09:00:00Z,5.6,5.5,5.3,98,H,H
2016-05-31T10:00:00Z,6.6,6.3,5.9,95,H,H
2016-05-31T11:00:00Z,5.8,5.3,4.6,92,H,H
2016-05-31T12:00:00Z,5.1,4.4,3.4,89,H,H
2016-05-31T13:00:00Z,5.9,4.9,3.6,85,H,H
2016-05-31T14:00:00Z,6.2,5.2,3.7,84,H,H
2016-05-31T15:00:00Z,6.4,5.3,3.7,83,H,H
2016-05-31T16:00:00Z,5.9,4.8,3.2,83,H,H
2016-05-31T17:00:00Z,5.6,4.6,3.3,85,H,H
2016-05-31T18:00:00Z,5.4,4.5,3.3,86,H,H
2016-05-31T19:00:00Z,5.6,4.6,3.3,85,H,H
2016-05-31T20:00:00Z,5.8,4.8,3.3,84,H,H
2016-05-31T21:00:00Z,6.6,5.3,3.6,81,H,H
2016-05-31T22:00:00Z,8.7,7,4.9,77,H,H
2016-05-31T23:00:00Z,10.4,7.5,3.9,64,H,H
2016-06-01T00:00:00Z,11.5,8.8,5.8,68,H,H
2016-06-01T01:00:00Z,11.4,8.7,5.5,67,H,H
2016-06-01T02:00:00Z,11.8,9.1,6.1,68,H,H
2016-06-01T03:00:00Z,11.6,8.5,4.8,63,H,H
2016-06-01T04:00:00Z,10.5,7.6,4,64,H,H
2016-06-01T05:00:00Z,8.4,6.6,4.3,75,H,H
2016-06-01T06:00:00Z,7.3,5.8,3.7,78,H,H
2016-06-01T07:00:00Z,7.1,5.7,3.7,79,H,H
2016-06-01T08:00:00Z,6.5,5.2,3.3,80,H,H
2016-06-01T09:00:00Z,5.7,4.7,3.2,84,H,H
2016-06-01T10:00:00Z,5.2,4.2,2.7,84,H,H
2016-06-01T11:00:00Z,4.5,3.6,2.2,85,H,H
2016-06-01T12:00:00Z,4.5,3.7,2.4,86,H,H
2016-06-01T13:00:00Z,4.5,3.6,2.2,85,H,H
2016-06-01T14:00:00Z,4.4,3.6,2.3,86,H,H
2016-06-01T15:00:00Z,4,3.2,1.9,86,H,H
2016-06-01T16:00:00Z,4.1,3.1,1.7,84,H,H
2016-06-01T17:00:00Z,3.7,2.7,1.1,83,H,H
2016-06-01T18:00:00Z,3.3,2.3,0.6,82,H,H
2016-06-01T19:00:00Z,3.3,2.3,0.6,82,H,H
2016-06-01T20:00:00Z,3.3,2.2,0.4,81,H,H
2016-06-01T21:00:00Z,5.4,3.8,1.3,75,H,H
2016-06-01T22:00:00Z,8.1,5.7,2.4,67,H,H
2016-06-01T23:00:00Z,10.1,7.4,4.1,66,H,H
2016-06-02T00:00:00Z,11.2,8.5,5.3,67,H,H
2016-06-02T01:00:00Z,12.2,9.3,6,66,H,H
2016-06-02T02:00:00Z,12.6,9.3,5.5,62,H,H
2016-06-02T03:00:00Z,12.1,9.1,5.7,65,H,H
2016-06-02T04:00:00Z,11.5,8.7,5.4,66,H,H
2016-06-02T05:00:00Z,9.6,7.4,4.6,71,H,H
2016-06-02T06:00:00Z,7.3,5.9,4.1,80,H,H
2016-06-02T07:00:00Z,6,5.3,4.3,89,H,H
2016-06-02T08:00:00Z,4.9,4.2,3.3,89,H,H
2016-06-02T09:00:00Z,4.8,4.1,3.1,89,H,H
2016-06-02T10:00:00Z,3.1,2.8,2.2,94,H,H
2016-06-02T11:00:00Z,2.8,2.6,2.2,96,H,H
2016-06-02T12:00:00Z,2.3,2,1.6,95,H,H
2016-06-02T13:00:00Z,3.1,2.7,2.1,93,H,H
2016-06-02T14:00:00Z,2.2,2,1.7,96,H,H
2016-06-02T15:00:00Z,2.4,2.1,1.5,94,H,H
2016-06-02T16:00:00Z,1.5,1.2,0.8,95,H,H
2016-06-02T17:00:00Z,2.5,2.2,1.8,95,H,H
2016-06-02T18:00:00Z,1,0.9,0.6,97,H,H
2016-06-02T19:00:00Z,0.9,0.8,0.5,97,H,H
2016-06-02T20:00:00Z,0.6,0.5,0.2,97,H,H
2016-06-02T21:00:00Z,2.5,2.1,1.5,93,H,H
2016-06-02T22:00:00Z,3.2,2.7,2,92,H,H
2016-06-02T23:00:00Z,6.2,5.4,4.4,88,H,H
2016-06-03T00:00:00Z,9.2,7.4,5.2,76,H,H
2016-06-03T01:00:00Z,11,8.6,5.8,70,H,H
2016-06-03T02:00:00Z,11.9,8.8,5.1,63,H,H
2016-06-03T03:00:00Z,11.8,8.7,5,63,H,H
2016-06-03T04:00:00Z,11.3,8.2,4.5,63,H,H
2016-06-03T05:00:00Z,8.7,6.7,4.1,73,H,H
2016-06-03T06:00:00Z,6.2,5.1,3.5,83,H,H
2016-06-03T07:00:00Z,4.4,4,3.4,93,H,H
2016-06-03T08:00:00Z,3.5,3.2,2.8,95,H,H
2016-06-03T09:00:00Z,2.6,2.4,2,96,H,H
2016-06-03T10:00:00Z,2.7,2.5,2.1,96,H,H
2016-06-03T11:00:00Z,2,1.8,1.4,96,H,H
2016-06-03T12:00:00Z,1.7,1.6,1.4,98,H,H
2016-06-03T13:00:00Z,1.3,1.2,0.9,97,H,H
2016-06-03T14:00:00Z,1.2,1.1,0.8,97,H,H
2016-06-03T15:00:00Z,0.6,0.5,0.3,98,H,H
2016-06-03T16:00:00Z,0,-0.1,-0.3,98,H,H
2016-06-03T17:00:00Z,-0.7,-0.8,-1.1,97,H,H
2016-06-03T18:00:00Z,0,-0.2,-0.4,97,H,H
2016-06-03T19:00:00Z,-0.8,-0.9,-1.2,97,H,H
2016-06-03T20:00:00Z,-0.3,-0.4,-0.7,97,H,H
2016-06-03T21:00:00Z,1.3,1,0.5,94,H,H
2016-06-03T22:00:00Z,3.8,3.3,2.6,92,H,H
2016-06-03T23:00:00Z,6.5,5.6,4.5,87,H,H
2016-06-04T00:00:00Z,8.3,6.8,4.9,79,H,H
2016-06-04T01:00:00Z,11,8.5,5.6,69,H,H
2016-06-04T02:00:00Z,11.3,8.7,5.6,68,H,H
2016-06-04T03:00:00Z,11.7,8.8,5.4,65,H,H
2016-06-04T04:00:00Z,11.3,8.5,5.2,66,H,H
2016-06-04T05:00:00Z,8.7,7.1,5.1,78,H,H
2016-06-04T06:00:00Z,5.8,5.4,4.8,93,H,H
2016-06-04T07:00:00Z,4.2,4,3.6,96,H,H
2016-06-04T08:00:00Z,3.5,3.3,2.9,96,H,H
2016-06-04T09:00:00Z,2.8,2.6,2.2,96,H,H
2016-06-04T10:00:00Z,2.4,2.2,2,97,H,H
2016-06-04T11:00:00Z,2.5,2.4,2.2,98,H,H
2016-06-04T12:00:00Z,1.6,1.5,1.3,98,H,H
2016-06-04T13:00:00Z,0.9,0.8,0.6,98,H,H
2016-06-04T14:00:00Z,0.8,0.7,0.5,98,H,H
2016-06-04T15:00:00Z,0.8,0.7,0.5,98,H,H
2016-06-04T16:00:00Z,0,-0.2,-0.4,97,H,H
2016-06-04T17:00:00Z,-0.5,-0.6,-0.9,97,H,H
2016-06-04T18:00:00Z,-0.4,-0.6,-0.9,96,H,H
2016-06-04T19:00:00Z,-0.7,-0.9,-1.2,96,H,H
2016-06-04T20:00:00Z,0.5,0.3,-0.2,95,H,H
2016-06-04T21:00:00Z,2.5,2.1,1.4,92,H,H
2016-06-04T22:00:00Z,5.4,4.5,3.3,86,H,H
2016-06-04T23:00:00Z,7.7,6.1,3.9,77,H,H
2016-06-05T00:00:00Z,10,7.4,4.2,67,H,H
2016-06-05T01:00:00Z,12.1,8.5,4.1,58,H,H
2016-06-05T02:00:00Z,12.1,8.5,4.1,58,H,H
2016-06-05T03:00:00Z,13.2,9.2,4.4,55,H,H
2016-06-05T04:00:00Z,10.6,7.9,4.5,66,H,H
2016-06-05T05:00:00Z,8.2,6.5,4.3,76,H,H
2016-06-05T06:00:00Z,6,5,3.5,84,H,H
2016-06-05T07:00:00Z,4.4,3.9,3.2,92,H,H
2016-06-05T08:00:00Z,3,2.7,2.1,94,H,H
2016-06-05T09:00:00Z,2.4,2.2,1.8,96,H,H
2016-06-05T10:00:00Z,2.2,2,1.7,96,H,H
2016-06-05T11:00:00Z,2.2,1.9,1.5,95,H,H
2016-06-05T12:00:00Z,1.6,1.4,1,96,H,H
2016-06-05T13:00:00Z,1,0.9,0.6,97,H,H
2016-06-05T14:00:00Z,0.2,0.1,-0.2,97,H,H
2016-06-05T15:00:00Z,-0.1,-0.2,-0.5,97,H,H
2016-06-05T16:00:00Z,0.2,0.1,-0.2,97,H,H
2016-06-05T17:00:00Z,0,-0.2,-0.6,96,H,H
2016-06-05T18:00:00Z,-0.3,-0.4,-0.6,98,H,H
2016-06-05T19:00:00Z,-0.8,-0.9,-1.2,97,H,H
2016-06-05T20:00:00Z,0,-0.2,-0.4,97,H,H
2016-06-05T21:00:00Z,2.6,2.1,1.3,91,H,H
2016-06-05T22:00:00Z,5.6,4.6,3.1,84,H,H
2016-06-05T23:00:00Z,8.8,7.1,5,77,H,H
2016-06-06T00:00:00Z,12.1,9.2,6,66,H,H
2016-06-06T01:00:00Z,13.5,8,0.5,41,H,H
2016-06-06T02:00:00Z,13.6,8.9,3.1,49,H,H
2016-06-06T03:00:00Z,13.5,9,3.6,51,H,H
2016-06-06T04:00:00Z,11.1,7.9,3.9,61,H,H
2016-06-06T05:00:00Z,8.6,7.2,5.5,81,H,H
2016-06-06T06:00:00Z,6.2,5.7,5,92,H,H
2016-06-06T07:00:00Z,5.1,4.7,4.2,94,H,H
2016-06-06T08:00:00Z,4.7,4.4,4,95,H,H
2016-06-06T09:00:00Z,3.5,3.3,2.9,96,H,H
2016-06-06T10:00:00Z,3.2,3,2.6,96,H,H
2016-06-06T11:00:00Z,4.1,3.7,3.1,93,H,H
2016-06-06T12:00:00Z,4.9,4.2,3.1,88,H,H
2016-06-06T13:00:00Z,3.7,3.1,2.2,90,H,H
2016-06-06T14:00:00Z,3.2,2.7,2,92,H,H
2016-06-06T15:00:00Z,2.6,2.4,2,96,H,H
2016-06-06T16:00:00Z,2.5,2.1,1.5,93,H,H
2016-06-06T17:00:00Z,2.1,1.8,1.4,95,H,H
2016-06-06T18:00:00Z,2.5,2.1,1.5,93,H,H
2016-06-06T19:00:00Z,2,1.8,1.4,96,H,H
2016-06-06T20:00:00Z,2.7,2.3,1.7,93,H,H
2016-06-06T21:00:00Z,4.4,3.8,2.9,90,H,H
2016-06-06T22:00:00Z,8,6.7,5,81,H,H
2016-06-06T23:00:00Z,11.8,8.9,5.5,65,H,H
2016-06-07T00:00:00Z,12.2,9.1,5.6,64,H,H
2016-06-07T01:00:00Z,12.8,9.6,6.2,64,H,H
2016-06-07T02:00:00Z,13.2,9.7,5.9,61,H,H
2016-06-07T03:00:00Z,12.1,8.9,5.3,63,H,H
2016-06-07T04:00:00Z,11.8,8.9,5.7,66,H,H
2016-06-07T05:00:00Z,10,8,5.6,74,H,H
2016-06-07T06:00:00Z,8.7,7,4.9,77,H,H
2016-06-07T07:00:00Z,7.2,6.1,4.7,84,H,H
2016-06-07T08:00:00Z,9.8,7.5,4.6,70,H,H
2016-06-07T09:00:00Z,10.4,7.9,5,69,H,H
2016-06-07T10:00:00Z,10.4,8.2,5.6,72,H,H
2016-06-07T11:00:00Z,10.2,8.2,6,75,H,H
2016-06-07T12:00:00Z,10,7.9,5.4,73,H,H
2016-06-07T13:00:00Z,10,8.1,5.8,75,H,H
2016-06-07T14:00:00Z,10.2,8.3,6.2,76,H,H
2016-06-07T15:00:00Z,10.2,8.5,6.5,78,H,H
2016-06-07T16:00:00Z,10.3,8.7,6.8,79,H,H
2016-06-07T17:00:00Z,10,8.5,6.9,81,H,H
2016-06-07T18:00:00Z,9.2,8.2,7,86,H,H
2016-06-07T19:00:00Z,8.9,8,6.9,87,H,H
2016-06-07T20:00:00Z,9.5,8.6,7.6,88,H,H
2016-06-07T21:00:00Z,11.5,10.1,8.7,83,H,H
2016-06-07T22:00:00Z,11.8,10.6,9.4,85,H,H
2016-06-07T23:00:00Z,13.2,11.6,10.2,82,H,H
2016-06-08T00:00:00Z,14,12.1,10.4,79,H,H
2016-06-08T01:00:00Z,13.8,11.3,8.9,72,H,H
2016-06-08T02:00:00Z,13.4,11.4,9.5,77,H,H
2016-06-08T03:00:00Z,13.2,11.1,9.1,76,H,H
2016-06-08T04:00:00Z,13,10.6,8.1,72,H,H
2016-06-08T05:00:00Z,12.3,10.4,8.6,78,H,H
2016-06-08T06:00:00Z,12.3,10.2,8,75,H,H
2016-06-08T07:00:00Z,12.2,10.5,8.9,80,H,H
2016-06-08T08:00:00Z,12.1,10.5,9,81,H,H
2016-06-08T09:00:00Z,12.6,10.8,9.1,79,H,H
2016-06-08T10:00:00Z,12.7,10.9,9.2,79,H,H
2016-06-08T11:00:00Z,12.8,11,9.3,79,H,H
2016-06-08T12:00:00Z,12,11.4,10.9,93,H,H
2016-06-08T13:00:00Z,11.9,11.3,10.7,92,H,H
2016-06-08T14:00:00Z,12.3,11.5,10.7,90,H,H
2016-06-08T15:00:00Z,12.4,11.1,10,85,H,H
2016-06-08T16:00:00Z,12.9,11.1,9.4,79,H,H
2016-06-08T17:00:00Z,12.2,11.1,10.1,87,H,H
2016-06-08T18:00:00Z,12,11.3,10.6,91,H,H
2016-06-08T19:00:00Z,12.2,11.8,11.4,95,H,H
2016-06-08T20:00:00Z,12.9,12.1,11.5,91,H,H
2016-06-08T21:00:00Z,13.4,12.5,11.8,90,H,H
2016-06-08T22:00:00Z,14.4,13,11.7,84,H,H
2016-06-08T23:00:00Z,15,13.3,12,82,H,H
2016-06-09T00:00:00Z,14.8,13.3,12.1,84,H,H
2016-06-09T01:00:00Z,14,13.5,13.1,94,H,H
2016-06-09T02:00:00Z,14.8,13.9,13.2,90,H,H
2016-06-09T03:00:00Z,14.5,13.7,13.1,91,H,H
2016-06-09T04:00:00Z,14.5,13.8,13.2,92,H,H
2016-06-09T05:00:00Z,14.4,13.8,13.3,93,H,H
2016-06-09T06:00:00Z,14.5,14.1,13.7,95,H,H
2016-06-09T07:00:00Z,14.4,14.1,13.9,97,H,H
2016-06-09T08:00:00Z,14.6,14.3,14.1,97,H,H
2016-06-09T09:00:00Z,14.6,14.4,14.3,98,H,H
2016-06-09T10:00:00Z,14.7,14.5,14.4,98,H,H
2016-06-09T11:00:00Z,14.7,14.5,14.4,98,H,H
2016-06-09T12:00:00Z,14.7,14.6,14.6,99,H,H
2016-06-09T13:00:00Z,14.9,14.7,14.6,98,H,H
2016-06-09T14:00:00Z,15.5,15.2,15,97,H,H
2016-06-09T15:00:00Z,15.5,15.3,15.2,98,H,H
2016-06-09T16:00:00Z,15.5,15.2,15,97,H,H
2016-06-09T17:00:00Z,15.3,15.1,15,98,H,H
2016-06-09T18:00:00Z,15.5,15.3,15.2,98,H,H
2016-06-09T19:00:00Z,15.6,15.4,15.3,98,H,H
2016-06-09T20:00:00Z,15.6,15.4,15.3,98,H,H
2016-06-09T21:00:00Z,15.9,15.7,15.6,98,H,H
2016-06-09T22:00:00Z,16.4,16,15.8,96,H,H
2016-06-09T23:00:00Z,16.3,16,15.8,97,H,H
2016-06-10T00:00:00Z,16.8,16.2,15.8,94,H,H
2016-06-10T01:00:00Z,16.4,16.1,15.9,97,H,H
2016-06-10T02:00:00Z,16,15.7,15.5,97,H,H
2016-06-10T03:00:00Z,16.5,16.1,15.9,96,H,H
2016-06-10T04:00:00Z,16.8,16.2,15.8,94,H,H
2016-06-10T05:00:00Z,16.6,15.5,14.6,88,H,H
2016-06-10T06:00:00Z,16.3,15.2,14.3,88,H,H
2016-06-10T07:00:00Z,14.2,12.4,10.8,80,H,H
2016-06-10T08:00:00Z,13.7,12.5,11.4,86,H,H
2016-06-10T09:00:00Z,13.1,12.3,11.5,90,H,H
2016-06-10T10:00:00Z,12.5,12.1,11.7,95,H,H
2016-06-10T11:00:00Z,12.6,12.4,12.1,97,H,H
2016-06-10T12:00:00Z,12.6,12.3,12,96,H,H
2016-06-10T13:00:00Z,12.8,12.6,12.3,97,H,H
2016-06-10T14:00:00Z,12.9,12.7,12.6,98,H,H
2016-06-10T15:00:00Z,12.8,12.7,12.7,99,H,H
2016-06-10T16:00:00Z,12.2,12.1,12.1,99,H,H
2016-06-10T17:00:00Z,11.9,11.3,10.8,93,H,H
2016-06-10T18:00:00Z,11.2,10.7,10.3,94,H,H
2016-06-10T19:00:00Z,9,8.8,8.6,97,H,H
2016-06-10T20:00:00Z,9.1,8.8,8.5,96,H,H
2016-06-10T21:00:00Z,11.3,11.1,10.9,97,H,H
2016-06-10T22:00:00Z,13.1,12.3,11.5,90,H,H
2016-06-10T23:00:00Z,14,12.7,11.5,85,H,H
2016-06-11T00:00:00Z,14.8,13.3,12,83,H,H
2016-06-11T01:00:00Z,15.4,12.8,10.6,73,H,H
2016-06-11T02:00:00Z,17.1,13.8,10.9,67,H,H
2016-06-11T03:00:00Z,15.2,12.1,9.1,67,H,H
2016-06-11T04:00:00Z,15.4,12.7,10.2,71,H,H
2016-06-11T05:00:00Z,13.4,11.6,9.8,79,H,H
2016-06-11T06:00:00Z,12.2,10.7,9.2,82,H,H
2016-06-11T07:00:00Z,11.1,9.8,8.5,84,H,H
2016-06-11T08:00:00Z,11.5,9.5,7.4,76,H,H
2016-06-11T09:00:00Z,10.1,8.3,6.3,77,H,H
2016-06-11T10:00:00Z,10,8.2,6.2,77,H,H
2016-06-11T11:00:00Z,10,8.3,6.4,78,H,H
2016-06-11T12:00:00Z,9.2,7.7,5.9,80,H,H
2016-06-11T13:00:00Z,9.7,7.8,5.5,75,H,H
2016-06-11T14:00:00Z,7.7,6.7,5.4,85,H,H
2016-06-11T15:00:00Z,7.6,6.3,4.7,82,H,H
2016-06-11T16:00:00Z,8.1,6.7,5.1,81,H,H
2016-06-11T17:00:00Z,9.6,7.8,5.8,77,H,H
2016-06-11T18:00:00Z,7.3,6.8,6.1,92,H,H
2016-06-11T19:00:00Z,7.2,6.9,6.5,95,H,H
2016-06-11T20:00:00Z,8.2,7.7,7.2,93,H,H
2016-06-11T21:00:00Z,10.7,9.2,7.6,81,H,H
2016-06-11T22:00:00Z,12.4,10.1,7.7,73,H,H
2016-06-11T23:00:00Z,13.2,10.7,8.1,71,H,H
2016-06-12T00:00:00Z,13.1,10.5,7.8,70,H,H
2016-06-12T01:00:00Z,12.9,10.5,8,72,H,H
2016-06-12T02:00:00Z,13,10.7,8.3,73,H,H
2016-06-12T03:00:00Z,12.7,11,9.3,80,H,H
2016-06-12T04:00:00Z,11.5,10.9,10.4,93,H,H
2016-06-12T05:00:00Z,11.7,11.2,10.8,94,H,H
2016-06-12T06:00:00Z,12.2,11.5,10.8,91,H,H
2016-06-12T07:00:00Z,11.6,11.1,10.7,94,H,H
2016-06-12T08:00:00Z,11.7,11.3,10.9,95,H,H
2016-06-12T09:00:00Z,11.6,10.4,9.2,85,H,H
2016-06-12T10:00:00Z,10.8,9.5,8.2,84,H,H
2016-06-12T11:00:00Z,10.1,9,7.9,86,H,H
2016-06-12T12:00:00Z,9.6,8.3,6.9,83,H,H
