Station,Date,Latitude,Longitude,Site,WindSpeed,VapPress,Tmin,Tmax,TempEarth10cm,SoilM,RH,Rain,Radiation,PET,MSLPress
27879,9/10/1972,-38.075,176.275,On Rotorua,null,15.2,12.5,17.5,14,-11.9,87.9,24.2,7.7,1.5,999.5
27879,10/10/1972,-38.075,176.275,On Rotorua,null,13.8,11.3,14.7,13.5,-14.1,90.8,5.1,7.5,1.4,989.1
27879,11/10/1972,-38.075,176.275,On Rotorua,null,12,9.4,16.4,12.4,-14.5,82.5,2,16.1,3.2,1009
27879,12/10/1972,-38.075,176.275,On Rotorua,null,14.5,9.9,16.7,12.6,-3.1,94.1,14.8,11.3,1.8,1010.4
27879,13/10/1972,-38.075,176.275,On Rotorua,null,14.4,11.8,14.8,13,11.2,96.2,24.7,3.9,1,1007.1
27879,14/10/1972,-38.075,176.275,On Rotorua,null,9.9,8.5,14.9,11.8,-9,72.8,0,17.9,3.4,1001
27879,15/10/1972,-38.075,176.275,On Rotorua,null,9.6,3.8,16.1,10.2,-11.6,70.3,0,18.3,3.6,1016.2
27879,16/10/1972,-38.075,176.275,On Rotorua,null,11.8,9,16.1,11.8,-13.4,75.6,0,12.4,2.1,1018.6
27879,17/10/1972,-38.075,176.275,On Rotorua,null,9.2,7.2,15.1,11.4,-16.5,73.4,0,25.9,4.2,1017.5
27879,18/10/1972,-38.075,176.275,On Rotorua,null,9.5,5.5,16.4,10.9,-19.3,70.7,0,19.7,3.4,1016.7
27879,19/10/1972,-38.075,176.275,On Rotorua,null,8.8,5.5,16.3,10.8,-22.2,68.8,0,22.2,3.8,1015.3
27879,20/10/1972,-38.075,176.275,On Rotorua,null,11.4,5.3,18.9,11.4,-25.1,73,0,26.9,4,1022.7
27879,21/10/1972,-38.075,176.275,On Rotorua,null,12.1,6.5,20.7,13.1,-28.1,75.9,0,27.5,4.3,1027.1
27879,22/10/1972,-38.075,176.275,On Rotorua,null,11.5,6.5,22.7,12.8,-31,69.3,0,28,4.5,1025.6
27879,23/10/1972,-38.075,176.275,On Rotorua,null,10.2,8.2,18.7,13.6,-34,70.5,0,19.4,3.9,1023.2
27879,24/10/1972,-38.075,176.275,On Rotorua,null,12.8,7.6,17.6,13.1,-36.9,86.3,0,10.7,1.8,1020.5
27879,25/10/1972,-38.075,176.275,On Rotorua,null,14.7,10.5,19.9,14.2,-39.9,84,0,17.8,2.9,1019.1
27879,26/10/1972,-38.075,176.275,On Rotorua,null,13,7.9,17.3,13.9,-39.1,80.6,3.4,9.8,2.1,1016
27879,27/10/1972,-38.075,176.275,On Rotorua,null,8,8.5,15.9,13.5,-42.1,60.7,0,27.6,5,1013.1
27879,28/10/1972,-38.075,176.275,On Rotorua,null,10.8,3.1,19.9,11.9,-45.1,69.4,0,28.3,4,1022.3
27879,29/10/1972,-38.075,176.275,On Rotorua,null,13,5.3,19.5,13,-48,77.3,0,27.9,4,1028.7
27879,30/10/1972,-38.075,176.275,On Rotorua,null,13.3,8.3,21.7,14.5,-50.9,78,0,27.7,4.4,1029.8
27879,31/10/1972,-38.075,176.275,On Rotorua,null,11,7,17.9,13.9,-53.8,73.2,0,23.4,4.2,1025.7
27879,1/11/1972,-38.075,176.275,On Rotorua,null,11.4,7.8,21,14.2,-57.1,72.3,0,22.9,3.9,1024.5
27879,2/11/1972,-38.075,176.275,On Rotorua,null,13.3,7.9,18.5,14.9,-60.5,77.1,0,17.7,3,1023.9
27879,3/11/1972,-38.075,176.275,On Rotorua,null,14.3,12.4,17.1,15.7,-53.9,78.1,8.8,9.4,2.1,1018.4
27879,4/11/1972,-38.075,176.275,On Rotorua,null,16.9,13.8,19.8,15.6,-55.3,90.2,1.1,11.2,1.9,1022.6
27879,5/11/1972,-38.075,176.275,On Rotorua,null,16,12.8,20,16.2,-59.8,78.2,0,27.6,4.6,1028.6
27879,6/11/1972,-38.075,176.275,On Rotorua,null,15.7,12.3,19.2,16.1,-62.4,85.5,0,16.5,2.8,1028.2
27879,7/11/1972,-38.075,176.275,On Rotorua,null,15.2,12,20.7,16.3,-65.7,80,0,23.5,4.1,1026
27879,8/11/1972,-38.075,176.275,On Rotorua,null,16.3,11.5,21.3,17,-68.9,79.2,0,23.1,3.9,1025
27879,9/11/1972,-38.075,176.275,On Rotorua,null,15.8,13.1,20.2,17.4,-64.3,78.2,5,14.9,2.9,1023.1
27879,10/11/1972,-38.075,176.275,On Rotorua,null,15.4,12.3,21.4,16.7,-64.8,81.7,0,17.4,3.2,1021.3
27879,11/11/1972,-38.075,176.275,On Rotorua,null,16.2,11.6,23.8,17,-67.7,76.3,0,29.3,5.3,1022.5
27879,12/11/1972,-38.075,176.275,On Rotorua,null,16.3,14.5,23.1,18.4,-70.8,77.7,0,29,5.3,1025.7
27879,13/11/1972,-38.075,176.275,On Rotorua,null,15.1,9.1,22.3,17.6,-73.9,72.2,0,30.6,5.1,1022.1
27879,14/11/1972,-38.075,176.275,On Rotorua,null,15.3,11.7,19.5,17.4,-76.6,80.2,0,12.2,2.3,1018.9
27879,15/11/1972,-38.075,176.275,On Rotorua,null,15.2,13.7,21.2,17.1,-77.1,77.3,2.3,16.3,3.1,1020.6
27879,16/11/1972,-38.075,176.275,On Rotorua,null,16.5,13.9,20.5,17.4,-79.4,85.9,0,12,2.7,1020.7
27879,17/11/1972,-38.075,176.275,On Rotorua,null,14.4,13.4,17.9,16.8,-81.9,79.1,0,9.9,2.1,1017.4
27879,18/11/1972,-38.075,176.275,On Rotorua,null,11.6,8.8,18.4,14.9,-84.1,76.1,0,25.7,3.8,1024.5
27879,19/11/1972,-38.075,176.275,On Rotorua,null,13.9,12.2,19,16.6,-86.8,80.5,0,19.7,3.5,1024.5
27879,20/11/1972,-38.075,176.275,On Rotorua,null,12.7,12.3,20.5,17.1,-73.3,69,14.4,23.4,4.5,1016.7
27879,21/11/1972,-38.075,176.275,On Rotorua,null,18.3,14.9,21,18.1,-70.7,86.6,3.3,23.6,4,1009.2
27879,22/11/1972,-38.075,176.275,On Rotorua,null,17.1,15.8,21.6,18.8,-72.3,81.9,1.2,19.1,3.8,1005.9
27879,23/11/1972,-38.075,176.275,On Rotorua,null,14.9,12.8,21.6,17.7,-75,75.3,0,29.9,5.8,1004.8
27879,24/11/1972,-38.075,176.275,On Rotorua,null,11.2,9.9,20,16.2,-77.6,65.6,0,23.4,4.5,1010.6
27879,25/11/1972,-38.075,176.275,On Rotorua,null,13.1,10,19.1,15.9,-80.4,80.4,0,26.4,3.9,1021
27879,26/11/1972,-38.075,176.275,On Rotorua,null,12.5,7.5,19.1,16.2,-83.1,68.2,0,23.5,3.9,1021.7
27879,27/11/1972,-38.075,176.275,On Rotorua,null,15.4,12.5,21,17.5,-84.5,75.9,0,20,3.5,1019.7
27879,28/11/1972,-38.075,176.275,On Rotorua,null,16,13.7,19.4,18.1,-84.6,79.5,2.4,16.2,3.4,1015
27879,29/11/1972,-38.075,176.275,On Rotorua,null,13.9,11.9,16.3,16.2,-74.6,82,13.7,10.3,2.4,1011.9
27879,30/11/1972,-38.075,176.275,On Rotorua,null,14.4,12.2,19.7,15.2,-65.8,88.1,12.6,23,3.3,1002.4
27879,1/12/1972,-38.075,176.275,On Rotorua,null,14.6,10.6,20,16.2,-43.7,78.2,29,16.7,3.5,999.7
27879,2/12/1972,-38.075,176.275,On Rotorua,null,10.8,8.9,16.7,14.1,-46.5,73.4,0,19.1,3.8,1005.4
27879,3/12/1972,-38.075,176.275,On Rotorua,null,11.4,8.7,20.4,13.8,-50.6,64.2,0,24.3,4.5,1010.5
27879,4/12/1972,-38.075,176.275,On Rotorua,null,10.3,5.4,21.2,14.1,-54.5,62.6,0,31.7,5.2,1009.8
27879,5/12/1972,-38.075,176.275,On Rotorua,null,12,9.4,18.8,16.1,-58.6,68.3,0,19.4,3.4,1010.3
27879,6/12/1972,-38.075,176.275,On Rotorua,null,13.9,10,17.5,16.4,-35.7,78.8,25.6,12.4,1.9,1005.1
27879,7/12/1972,-38.075,176.275,On Rotorua,null,10.9,9.3,19.5,14.5,-40.6,66.9,0,28.7,5,1007.7
27879,8/12/1972,-38.075,176.275,On Rotorua,null,11.5,6.5,19.1,14.4,-48.8,70.1,0,28.3,4.4,1013.9
27879,9/12/1972,-38.075,176.275,On Rotorua,null,14.1,9,20.1,14.5,-49.7,90.8,2.6,18.1,3.1,1013.6
27879,10/12/1972,-38.075,176.275,On Rotorua,null,13.4,7.4,20.7,15.1,-53.6,69.2,0,25.9,4,1012.1
27879,11/12/1972,-38.075,176.275,On Rotorua,null,14.3,9.6,20.4,16.3,-57.3,75.9,0,25.1,3.7,1005.1
27879,12/12/1972,-38.075,176.275,On Rotorua,null,14.7,9.1,22.1,17,-59,75.1,2.1,27.5,4.9,1008
27879,13/12/1972,-38.075,176.275,On Rotorua,null,14.4,12.4,19.5,17.5,-60.8,76.4,1.5,18.6,4,1001.4
27879,14/12/1972,-38.075,176.275,On Rotorua,null,9.5,6.4,16.8,13.3,-64.2,68.3,0,23.2,4,1002.1
27879,15/12/1972,-38.075,176.275,On Rotorua,null,10.3,4.6,19.9,13.3,-68.1,64.8,0,26.9,5.3,1007.6
27879,16/12/1972,-38.075,176.275,On Rotorua,null,13.9,12.3,23.9,16.4,-71.9,66.5,0,30.3,5.9,1007.8
27879,17/12/1972,-38.075,176.275,On Rotorua,null,16.7,14.5,25.3,18.5,-75,72.4,0,26,5,1011.3
27879,18/12/1972,-38.075,176.275,On Rotorua,null,15.6,11,23.7,18.3,-77.5,71.4,0,31.2,6,1009.1
27879,19/12/1972,-38.075,176.275,On Rotorua,null,11.7,12,17.8,18.1,-80.4,70.7,0,26,5.4,1002.4
27879,20/12/1972,-38.075,176.275,On Rotorua,null,10.8,10.2,18.1,16.2,-83.7,66.7,0,19.7,4.1,1002.6
27879,21/12/1972,-38.075,176.275,On Rotorua,null,11.5,6.2,20.6,15.2,-86.7,66.3,0,26.2,4.7,1001.2
27879,22/12/1972,-38.075,176.275,On Rotorua,null,9.2,6,23,14.9,-89.8,51.6,0,28,6,1003.3
27879,23/12/1972,-38.075,176.275,On Rotorua,null,13,9.1,20.3,16.3,-88.1,71.8,1.3,26.3,4.6,1006.2
27879,24/12/1972,-38.075,176.275,On Rotorua,null,16,11.6,20,16.7,-66.1,87.3,27.4,10.1,1.8,1004.4
27879,25/12/1972,-38.075,176.275,On Rotorua,null,19.5,15,23.6,18.4,-54.4,81.7,16.7,26.9,5.6,1001.7
27879,26/12/1972,-38.075,176.275,On Rotorua,null,12.3,10.9,18.1,16,-58.8,88.6,0,23.9,5.2,1002.7
27879,27/12/1972,-38.075,176.275,On Rotorua,null,10.6,10.2,19.4,14.7,-62.8,62.3,0,30.1,5.4,1009.8
27879,28/12/1972,-38.075,176.275,On Rotorua,null,11.2,6.2,18.7,14.8,-66.6,67.5,0,22.2,3.2,1016
27879,29/12/1972,-38.075,176.275,On Rotorua,null,13.5,7.9,20.4,15.6,-70.1,72.2,0,27.4,4.4,1017.1
27879,30/12/1972,-38.075,176.275,On Rotorua,null,18.4,14.1,20,17.6,-72.8,92,0,17.6,2.7,1018.7
27879,31/12/1972,-38.075,176.275,On Rotorua,null,19.7,16,22,18.8,-75.9,86.6,0,13.9,2.8,1019.4
27879,1/01/1973,-38.075,176.275,On Rotorua,null,17.2,13.4,25.2,18.8,-79.9,74.8,0,28.4,5.4,1017.9
27879,2/01/1973,-38.075,176.275,On Rotorua,null,18.5,15.9,22.8,19.8,-83.3,85.2,0,18.1,3.4,1015.7
27879,3/01/1973,-38.075,176.275,On Rotorua,null,15.3,15.3,24.4,19.3,-86.8,63.1,0,28.5,5.8,1019.6
27879,4/01/1973,-38.075,176.275,On Rotorua,null,16.7,12.2,23.5,19.3,-90.2,77.2,0,23.6,4.7,1021.3
27879,5/01/1973,-38.075,176.275,On Rotorua,null,18.5,15.7,23.8,21.3,-93.3,77.8,0,25.5,5.3,1017.2
27879,6/01/1973,-38.075,176.275,On Rotorua,null,18.4,14.7,25.7,20.8,-86,73.8,5.9,25.9,5.3,1014.7
27879,7/01/1973,-38.075,176.275,On Rotorua,null,18.4,15.3,26.3,20.8,-88,75.7,0,25.1,5.4,1010.2
27879,8/01/1973,-38.075,176.275,On Rotorua,null,16.3,11.6,23.9,20,-86,72.9,4.6,20.9,4,1010.8
27879,9/01/1973,-38.075,176.275,On Rotorua,null,18,15.5,25.7,20.3,-85.7,79.6,2.5,26.1,5.6,1013.4
27879,10/01/1973,-38.075,176.275,On Rotorua,null,17.8,15.6,22.3,20.2,-86.4,81.5,2.4,23.1,4.6,1020.6
27879,11/01/1973,-38.075,176.275,On Rotorua,null,20.1,16,19.6,19.8,-64.4,94.9,27.5,5.1,1.2,1010
27879,12/01/1973,-38.075,176.275,On Rotorua,null,12.6,9.9,21.9,16,-69.3,74.3,0,25.9,5.1,1013.6
27879,13/01/1973,-38.075,176.275,On Rotorua,null,10.4,5.4,23.1,15.1,-73.1,56.5,0,32.1,5.5,1025.2
27879,14/01/1973,-38.075,176.275,On Rotorua,null,14.7,8.7,24.4,17.3,-77.2,69.9,0,30.8,5.5,1025.4
27879,15/01/1973,-38.075,176.275,On Rotorua,null,12.9,8.1,25.9,17.6,-80.7,60.4,0,28.3,5,1021.4
27879,16/01/1973,-38.075,176.275,On Rotorua,null,16.4,12.5,24.5,19,-74.6,71.7,9.7,22.1,4.7,1022.2
27879,17/01/1973,-38.075,176.275,On Rotorua,null,19.7,16.6,21.8,20,-73.2,96.2,5.1,13.5,2.8,1020.1
27879,18/01/1973,-38.075,176.275,On Rotorua,null,17.3,13.7,23.6,18.9,-76.6,77.9,0,20.5,3.9,1023.1
27879,19/01/1973,-38.075,176.275,On Rotorua,null,18.5,14.5,26.3,19.5,-80.9,78.1,0,27.8,5.8,1024
27879,20/01/1973,-38.075,176.275,On Rotorua,null,17.9,12.6,26.7,20.1,-84.3,76.7,0,29,5.8,1022.4
27879,21/01/1973,-38.075,176.275,On Rotorua,null,16.4,11.6,24.9,19.7,-87.8,78.4,0,27,5.2,1022.4
27879,22/01/1973,-38.075,176.275,On Rotorua,null,15.8,13.9,26.5,20.8,-90.8,71.4,0,28.8,6.7,1018.3
27879,23/01/1973,-38.075,176.275,On Rotorua,null,14.5,13.3,22.3,20,-92.2,75.5,0,10.9,3.3,1014.1
27879,24/01/1973,-38.075,176.275,On Rotorua,null,12.1,11.4,20.1,18.8,-93.6,65.3,1.3,21.8,4.6,1011.7
27879,25/01/1973,-38.075,176.275,On Rotorua,null,10.4,6.3,22.2,15.4,-96.4,62.2,0,29.1,5.6,1020.2
27879,26/01/1973,-38.075,176.275,On Rotorua,null,14.6,11.8,24.6,18.1,-92.6,72.9,4.5,16.8,3.9,1013.6
27879,27/01/1973,-38.075,176.275,On Rotorua,null,17.9,12.1,24.2,18,-91.9,94.3,2.7,16.9,3.6,1009.4
27879,28/01/1973,-38.075,176.275,On Rotorua,null,12.8,9.2,23.3,17.4,-94.6,66.2,0,30.1,5.5,1012.1
27879,29/01/1973,-38.075,176.275,On Rotorua,null,12.4,10.3,24.6,17.4,-97.4,65.1,0,29,5.3,1011.2
27879,30/01/1973,-38.075,176.275,On Rotorua,null,14.1,12.7,20.5,19,-100,78.4,0,20.7,3.9,1020.3
27879,31/01/1973,-38.075,176.275,On Rotorua,null,15.5,14.5,21.5,18.9,-102.6,77.8,0,21,4.1,1022.5
27879,1/02/1973,-38.075,176.275,On Rotorua,null,14.8,12.1,22.5,18.6,-104.9,72.6,0,18.1,3.6,1021.6
27879,2/02/1973,-38.075,176.275,On Rotorua,null,16.1,12.1,24.9,19.2,-107.2,73.3,0,23.4,4.2,1021.3
27879,3/02/1973,-38.075,176.275,On Rotorua,null,17.9,13,25.9,20,-109.3,76.1,0,27.4,5.3,1022.7
27879,4/02/1973,-38.075,176.275,On Rotorua,null,19.7,16.2,28.8,22.1,-111.4,74.7,0,25.3,5.5,1018.1
27879,5/02/1973,-38.075,176.275,On Rotorua,null,17.8,13.4,26.8,20.9,-113.5,76.4,0,28.2,5.6,1014.6
27879,6/02/1973,-38.075,176.275,On Rotorua,null,18.8,13.9,29.1,21.5,-115.5,71,0,26.5,5.6,1012.8
27879,7/02/1973,-38.075,176.275,On Rotorua,null,21.6,15.7,30.3,22.5,-117.4,79.8,0,28.1,6,1010.9
27879,8/02/1973,-38.075,176.275,On Rotorua,null,20.4,16.8,28.1,22.1,-115.7,72.6,2.3,17,3.6,1007.6
27879,9/02/1973,-38.075,176.275,On Rotorua,null,16.3,14.5,24.1,20.9,-116.4,85.3,0,25,5.2,1011.4
27879,10/02/1973,-38.075,176.275,On Rotorua,null,19.4,16.5,20.9,21.3,-113.5,85,4.2,12.7,1.9,1016.5
27879,11/02/1973,-38.075,176.275,On Rotorua,null,16.8,13.8,23.1,19.3,-113.1,83,3,12.8,2.6,1014.6
27879,12/02/1973,-38.075,176.275,On Rotorua,null,17,15.3,18.9,19.6,-115.5,89.9,0,11.6,2.1,1013.1
27879,13/02/1973,-38.075,176.275,On Rotorua,null,10.9,11,20.8,16,-117.4,60.7,0,29.4,5.5,1022.3
27879,14/02/1973,-38.075,176.275,On Rotorua,null,9.8,5.8,21.3,15,-118.8,60.2,0,26,4.5,1029.5
27879,15/02/1973,-38.075,176.275,On Rotorua,null,10.8,7.9,20.9,16.4,-120.6,59.6,0,21.3,3.8,1031.2
27879,16/02/1973,-38.075,176.275,On Rotorua,null,12.1,8.9,22.3,16.8,-122.3,65.5,0,26.9,4.6,1025.4
27879,17/02/1973,-38.075,176.275,On Rotorua,null,13.2,9.5,22.7,17.5,-123.2,65.7,0,22.7,4.1,1019.9
27879,18/02/1973,-38.075,176.275,On Rotorua,null,12.4,9.9,22.7,16.8,-124.7,60.7,0,29,4.9,1024.1
27879,19/02/1973,-38.075,176.275,On Rotorua,null,13,8.2,22.7,16.8,-125.7,69.3,0,26,4,1026.1
27879,20/02/1973,-38.075,176.275,On Rotorua,null,13.7,11.4,23.4,17.8,-127.1,72.8,0,23.9,4.3,1021.7
27879,21/02/1973,-38.075,176.275,On Rotorua,null,15,13,24.4,19.1,-125.8,77.1,0,23.5,4.8,1011.9
27879,22/02/1973,-38.075,176.275,On Rotorua,null,11.8,11.7,22.1,18.8,-127.2,59.6,0,23.6,4.8,1010.5
27879,23/02/1973,-38.075,176.275,On Rotorua,null,13.2,9.5,23.3,17.6,-128.5,67,0,20.6,3.7,1020.1
27879,24/02/1973,-38.075,176.275,On Rotorua,null,16.1,11.4,24,18.5,-129.7,82,0,19.2,3.7,1027.3
27879,25/02/1973,-38.075,176.275,On Rotorua,null,16.3,13.9,26.5,19.8,-130.9,74.9,0,23.8,4.9,1026
27879,26/02/1973,-38.075,176.275,On Rotorua,null,14.2,8.4,27.3,18.3,-132,73.3,0,25,5,1022.5
27879,27/02/1973,-38.075,176.275,On Rotorua,null,14.9,11.7,24.2,19.3,-132.6,66.1,0,21.5,4.2,1027.4
27879,28/02/1973,-38.075,176.275,On Rotorua,null,17.5,15.7,25.1,20.1,-133.6,78.9,0,18.2,3.9,1030.3
27879,1/03/1973,-38.075,176.275,On Rotorua,null,17.6,15.4,24,20.6,-134.2,81.6,0,20.2,4.1,1028.5
27879,2/03/1973,-38.075,176.275,On Rotorua,null,16.6,14.6,22.3,20.1,-132.2,77.7,2.3,18.6,3.5,1025.6
27879,3/03/1973,-38.075,176.275,On Rotorua,null,17.4,14.1,20.9,19.7,-129.6,87.9,2.3,12.8,2.4,1025.8
27879,4/03/1973,-38.075,176.275,On Rotorua,null,17.9,14.7,21,18.6,-127.5,85.9,2.3,13.2,2.3,1025.1
27879,5/03/1973,-38.075,176.275,On Rotorua,null,17.9,14.3,22.2,18.7,-124.8,90.6,3.2,17,3.2,1020.6
27879,6/03/1973,-38.075,176.275,On Rotorua,null,18.1,14.6,19.3,18.4,-108.9,90.2,18.6,7.6,1.5,1013
27879,7/03/1973,-38.075,176.275,On Rotorua,null,12.6,10.6,19.9,15.7,-110.3,73.3,0,21.2,3.2,1014.9
27879,8/03/1973,-38.075,176.275,On Rotorua,null,11.7,11.2,21.2,16.2,-111.7,69,0,20.5,3.8,1018
27879,9/03/1973,-38.075,176.275,On Rotorua,null,13.2,7.7,20.9,15.3,-113.3,81.5,0,9.9,1.7,1019.5
27879,10/03/1973,-38.075,176.275,On Rotorua,null,17.2,11.3,22.1,16.4,-94.1,85.8,18.8,13.7,2.3,1019.6
27879,11/03/1973,-38.075,176.275,On Rotorua,null,18.2,14.7,22.6,17.8,-94.3,90.9,0,16.4,2.7,1016.6
27879,12/03/1973,-38.075,176.275,On Rotorua,null,16.8,13.8,21.1,17.7,-86.5,85.4,6.9,13.5,2.2,1015.6
27879,13/03/1973,-38.075,176.275,On Rotorua,null,19.4,15.2,24.6,17.9,-84.8,86.2,2.3,19.9,3.4,1017
27879,14/03/1973,-38.075,176.275,On Rotorua,null,21.3,16.8,22.6,19.5,-80.6,91.8,7.4,11.2,2,1021.8
27879,15/03/1973,-38.075,176.275,On Rotorua,null,21.1,17.3,22.3,19.7,-74.3,91.4,8.8,12.8,2.2,1025.4
27879,16/03/1973,-38.075,176.275,On Rotorua,null,20.6,17.6,21.7,19.5,-73.9,90.1,2.8,9.3,1.8,1022.5
27879,17/03/1973,-38.075,176.275,On Rotorua,null,18.2,16.3,25,19,-73.1,81.1,2.8,21,4.1,1021.2
27879,18/03/1973,-38.075,176.275,On Rotorua,null,16.9,15,21.4,18.9,-75.7,85.3,0,11.5,1.8,1023.9
27879,19/03/1973,-38.075,176.275,On Rotorua,null,14.9,13.7,22.1,17.7,-75.9,79.1,1.4,18.7,3.2,1023.4
27879,20/03/1973,-38.075,176.275,On Rotorua,null,17.2,14.9,22.7,18.4,-78.3,84.1,0,16,2.8,1016.6
27879,21/03/1973,-38.075,176.275,On Rotorua,null,17,12.6,24.2,17.2,-80.7,84.5,0,16,2.9,1013.6
27879,22/03/1973,-38.075,176.275,On Rotorua,null,17.3,15.3,23.2,18.7,-82.2,84.2,0,18.7,3.3,1015
27879,23/03/1973,-38.075,176.275,On Rotorua,null,16.1,11.5,21.5,17.2,-80.7,86.3,3.7,18.3,3,1016
27879,24/03/1973,-38.075,176.275,On Rotorua,null,10.8,10.3,18.6,16.7,-83,66.6,0,17.4,3.3,1011
27879,25/03/1973,-38.075,176.275,On Rotorua,null,10.4,3.4,19.8,12.6,-85.2,76,0,21.1,3,1014.8
27879,26/03/1973,-38.075,176.275,On Rotorua,null,11.2,5.6,20.1,12.9,-87.3,74.1,0,18.8,2.9,1019.8
27879,27/03/1973,-38.075,176.275,On Rotorua,null,9.7,9.7,18.4,14.8,-89.5,66.6,0,17,3.1,1027.3
27879,28/03/1973,-38.075,176.275,On Rotorua,null,9.3,5.1,17.8,12.6,-91.6,68.2,0,17.2,2.5,1030.5
27879,29/03/1973,-38.075,176.275,On Rotorua,null,10.2,4.5,19.1,12.5,-93.8,73.6,0,20.9,2.5,1027.4
27879,30/03/1973,-38.075,176.275,On Rotorua,null,10.9,4.4,21.1,12.4,-95.8,83.2,0,18.4,2.6,1022.6
27879,31/03/1973,-38.075,176.275,On Rotorua,null,14.3,8.1,22.8,13.9,-97.7,84.7,0,18.9,2.8,1018.9
27879,1/04/1973,-38.075,176.275,On Rotorua,null,14.8,8.2,20.1,14.9,-79.2,88.7,18.8,10.6,1.8,1013.3
27879,2/04/1973,-38.075,176.275,On Rotorua,null,10.9,9.7,15.3,14.2,-77.9,84.6,0,9.8,2.4,1015.8
27879,3/04/1973,-38.075,176.275,On Rotorua,null,9.9,7.3,16.9,11.1,-79.6,71.8,0,17.9,4,1019.2
27879,4/04/1973,-38.075,176.275,On Rotorua,null,9.3,9.2,16.9,11.3,-81.1,63.7,0,19.4,4.3,1016.4
27879,5/04/1973,-38.075,176.275,On Rotorua,null,9.3,7.5,17.5,10.9,-82.6,64.5,0,20.4,3.7,1019.5
27879,6/04/1973,-38.075,176.275,On Rotorua,null,9.9,7.3,18.3,11.5,-84.2,65.8,0,20.2,3,1018.2
27879,7/04/1973,-38.075,176.275,On Rotorua,null,10,4.1,19.3,10.9,-85.6,74.4,0,18.8,2.4,1020.3
27879,8/04/1973,-38.075,176.275,On Rotorua,null,11.5,3.9,19.2,11.3,-87.1,87,0,15.5,1.9,1021.9
27879,9/04/1973,-38.075,176.275,On Rotorua,null,14.1,8.2,21.1,12.8,-88.5,86.4,0,17,2.2,1023.2
27879,10/04/1973,-38.075,176.275,On Rotorua,null,14.2,9.8,19.5,14.2,-87.9,90.2,2,12.4,1.6,1020.4
27879,11/04/1973,-38.075,176.275,On Rotorua,null,14.5,10.9,17.2,14.5,-82,93.8,7.6,8.2,1.1,1016.4
27879,12/04/1973,-38.075,176.275,On Rotorua,null,14.8,12,18.5,14.2,-83,91.4,0,11.2,1.5,1016.7
27879,13/04/1973,-38.075,176.275,On Rotorua,null,14.4,11,20.3,14,-84.6,90.6,0,13.6,2,1007.5
27879,14/04/1973,-38.075,176.275,On Rotorua,null,12.2,8.2,16.5,12.9,-83.4,83.1,2.2,10.1,1.5,1006.8
27879,15/04/1973,-38.075,176.275,On Rotorua,null,12.6,6.7,18.6,12.2,-84.9,83.1,0,9.8,1.7,1011.2
27879,16/04/1973,-38.075,176.275,On Rotorua,null,13.9,12,18.5,13.1,-85.4,79.9,0,4.3,1.6,1011.3
27879,17/04/1973,-38.075,176.275,On Rotorua,null,14.4,13.2,19.8,14,-86.7,80.4,0,12.3,1.9,1012.6
27879,18/04/1973,-38.075,176.275,On Rotorua,null,11.4,5.6,19.3,11.4,-88.2,87.1,0,15.6,1.7,1019.3
27879,19/04/1973,-38.075,176.275,On Rotorua,null,12.8,7.4,17.2,12.3,-87,90.3,2.4,4.9,0.8,1019.7
27879,20/04/1973,-38.075,176.275,On Rotorua,null,16.8,12.2,17.9,14.4,-17.7,86.5,68.2,5,0.8,1015.1
27879,21/04/1973,-38.075,176.275,On Rotorua,null,17.5,14.8,17.8,15.2,-5.4,90.9,21,5.4,0.6,1007
27879,22/04/1973,-38.075,176.275,On Rotorua,null,14.8,9.3,19.5,12.3,-12.7,91.5,1.9,13.1,1.6,1012.4
27879,23/04/1973,-38.075,176.275,On Rotorua,null,16.5,12.7,18.1,14,-6.7,87.2,9.2,4.4,0.8,1011.6
27879,24/04/1973,-38.075,176.275,On Rotorua,null,12,9.8,15.6,12.7,-10.9,79.9,0,15.9,2.2,1015.5
27879,25/04/1973,-38.075,176.275,On Rotorua,null,8.8,2,16.1,9.1,-12.7,85.1,0,14.5,1.4,1029
27879,26/04/1973,-38.075,176.275,On Rotorua,null,11.4,4.8,17.5,10.5,-14.5,88.8,0,12.2,1.4,1026.5
27879,27/04/1973,-38.075,176.275,On Rotorua,null,14.3,10,19.5,12,-16.3,83.4,0,7.1,1,1020.9
27879,28/04/1973,-38.075,176.275,On Rotorua,null,15.6,12.6,20.7,13.4,-18.1,85.8,0,8.3,1.7,1021
27879,29/04/1973,-38.075,176.275,On Rotorua,null,14.6,13.1,19.3,13.6,-19.4,79.4,0,10,1.8,1018.6
27879,30/04/1973,-38.075,176.275,On Rotorua,null,15,12.7,19.5,13.9,-21.2,80.7,0,14.4,1.7,1015.9
27879,1/05/1973,-38.075,176.275,On Rotorua,null,11.8,6.6,18.5,11.4,-22.2,92.3,0,14.5,1.6,1023.1
27879,2/05/1973,-38.075,176.275,On Rotorua,null,14.1,8.8,19.9,12.2,-20.3,88.5,1.8,11.6,1.5,1021.8
27879,3/05/1973,-38.075,176.275,On Rotorua,null,15.8,12.5,18.5,14.1,-21.5,95.1,0,9.5,1,1024.4
27879,4/05/1973,-38.075,176.275,On Rotorua,null,14.7,10.3,17.5,13.6,-17.4,91.7,4.8,3.9,0.6,1021.4
