Date,Temp_C,Temp_min,Temp_max,HumRel_mean,n_hours,RadSWD_mean,Precip_mm,Wind_Spd_ms
2018-04-25,10.645833333333334,4.7,18.1,83.66666666666667,24,154.74537037037035,0,1.86
2018-04-26,12.516666666666667,8.4,18,86.625,24,126.9675925925926,0,1.57
2018-04-27,15.254166666666666,13.8,16.4,84.875,24,66.20370370370371,2.2,3.59
2018-04-28,15.270833333333334,14.7,15.8,92.95833333333333,24,19.09722222222222,77.4,4.51
2018-04-29,15.6125,14,18.1,95.29166666666667,24,33.10185185185185,96.2,2.56
2018-04-30,14.781818181818181,11.5,18.7,92.36363636363636,22,106.06060606060606,0,1.93
2018-05-01,13.830434782608696,9.9,20.1,82.78260869565217,23,95.16908212560386,0,1.98
2018-05-02,8.883333333333333,3.2,16.8,74.66666666666667,24,146.18055555555554,0,4.24
2018-05-03,8.591666666666667,2.9,17,83.75,24,150.69444444444443,0,1.62
2018-05-04,11.745833333333334,8.7,16.5,83.75,24,111.3425925925926,0,1.16
2018-05-05,12.375,9.1,14.5,85.75,24,41.2037037037037,0.2,1.25
2018-05-06,11.6875,6.8,17.2,83.875,24,114.35185185185185,0.2,2.22
2018-05-07,11.808333333333334,6.2,16.9,70.75,24,145.25462962962962,0,3.72
2018-05-08,13.866666666666667,9.4,17.8,73,24,144.09722222222223,0,3.69
2018-05-09,11.404166666666667,5.3,19.8,85.08333333333333,24,134.02777777777777,0,2.08
2018-05-10,12.379166666666666,8.4,17,89.25,24,111.68981481481482,0,1.17
2018-05-11,15.5,15,16.3,93.875,24,44.907407407407405,4.4,2.51
2018-05-12,14.1125,12.5,15.9,95.41666666666667,24,17.47685185185185,19.2,1.64
2018-05-13,16.091666666666665,13.9,19.1,92.875,24,84.25925925925927,14.2,1.33
2018-05-14,15.183333333333334,11.9,20,90.5,24,83.79629629629629,20.4,1.25
2018-05-15,15.1625,14.6,16.3,95.79166666666667,24,41.31944444444444,18.2,1.99
2018-05-16,13.570833333333333,9.3,18.2,87.91666666666667,24,95.37037037037037,9.6,2.35
2018-05-17,9.875,7,14.5,82.95833333333333,24,118.40277777777779,0.8,2.35
2018-05-18,10.416666666666666,6.2,15.3,88.79166666666667,24,90.27777777777777,0,2.04
2018-05-19,11.575,7.2,15.4,87.33333333333333,24,98.0324074074074,3.6,2.62
2018-05-20,13.145833333333334,10.6,15.5,79.70833333333333,24,106.48148148148148,0.6,3.13
2018-05-21,11.058333333333334,7,16.2,88.91666666666667,24,96.875,1.6,2.23
2018-05-22,12.504166666666666,8.7,15.8,83.875,24,56.94444444444444,13.4,3.87
2018-05-23,5.704166666666667,1.9,10.1,89.54166666666667,24,59.9537037037037,4.2,1.6
2018-05-24,10.675,9.2,12.3,84.33333333333333,24,61.80555555555556,6,3.01
2018-05-25,7.225,5.3,11.8,83.91666666666667,24,88.77314814814815,4.8,3.3
2018-05-26,8.391666666666667,4.1,11.6,80.58333333333333,24,100.11574074074075,0.4,2.94
2018-05-27,6.195833333333334,1,12.3,83.5,24,75.23148148148148,0,2.67
2018-05-28,6.379166666666666,3.3,9.7,63.791666666666664,24,120.60185185185185,0,4.48
2018-05-29,5.370833333333334,1,11.6,77.875,24,112.5,0,3.17
2018-05-30,4.641666666666667,0.2,11.6,85.29166666666667,24,119.67592592592592,0.2,2.59
2018-05-31,4.6125,-0.1,12.8,89.45833333333333,24,115.85648148148148,0.2,1.86
2018-06-01,9.370833333333334,6.1,12.4,85.08333333333333,24,78.58796296296296,0,1.19
2018-06-02,11.016666666666666,9.3,13.3,72.79166666666667,24,71.29629629629629,1.2,2.81
2018-06-03,11.604166666666666,10.4,13.8,90.54166666666667,24,24.074074074074073,34.2,2.51
2018-06-04,12.995833333333334,11.2,15.4,91.95833333333333,24,37.38425925925926,49.2,2.47
2018-06-05,10.025,5.4,15,79.75,24,78.00925925925925,2.2,3.01
2018-06-06,6.316666666666666,3.4,11,76.625,24,59.49074074074074,12.4,3.32
2018-06-07,7.479166666666667,3.9,11.6,74.29166666666667,24,112.15277777777779,0,3.67
2018-06-08,5.375,-0.2,13.3,84.95833333333333,24,111.68981481481481,0,3.26
2018-06-09,5.608333333333333,1.6,14.4,90.16666666666667,24,98.0324074074074,0,1.55
2018-06-10,6.079166666666667,2.8,10.8,91.41666666666667,24,56.8287037037037,0,1.75
2018-06-11,12.133333333333333,10.1,14.3,75.91666666666667,24,21.180555555555557,2.8,6.64
2018-06-12,11.720833333333333,11,14.1,95.33333333333333,24,19.791666666666668,15,5.21
2018-06-13,11.004166666666666,9.4,13.6,90.75,24,52.89351851851852,0.4,1.68
2018-06-14,9.8,6.6,13.5,81.58333333333333,24,70.60185185185185,0,2.4
2018-06-15,11.2375,9.4,14.5,89.45833333333333,24,78.81944444444444,0.6,1.56
2018-06-16,11.941666666666666,9.1,15.4,85.45833333333333,24,76.04166666666667,10,1.69
2018-06-17,9.170833333333333,5.4,14.5,90.625,24,67.82407407407408,0,1.79
2018-06-18,11.2125,7.2,13.6,88.08333333333333,24,52.5462962962963,2.8,2.97
2018-06-19,10.033333333333333,6.7,15,73.20833333333333,24,88.88888888888889,0,3.07
2018-06-20,8.495833333333334,6.1,11.5,71.54166666666667,24,55.55555555555556,0,3.08
2018-06-21,6.154166666666667,1.4,12,78.5,24,93.75,0,2.96
2018-06-22,3.575,-1.2,11,86.58333333333333,24,104.51388888888889,0.2,2.2
2018-06-23,7.741666666666667,5.4,11.6,87.29166666666667,24,76.1574074074074,0,1.2
2018-06-24,10.466666666666667,9,12.5,85.70833333333333,24,48.37962962962963,10,2.66
2018-06-25,5.908333333333333,2.6,11.3,83.41666666666667,24,66.7824074074074,2.8,2.95
2018-06-26,2.841666666666667,-0.8,7.9,81.58333333333333,24,57.638888888888886,3.4,2.73
2018-06-27,3.279166666666667,-1,10.1,83,24,104.74537037037037,0.2,2.41
2018-06-28,5.520833333333333,0.2,10,88.33333333333333,24,81.01851851851852,0.2,2.11
2018-06-29,3.5041666666666664,-1.7,11.4,85.41666666666667,24,111.22685185185185,0.2,2.3
2018-06-30,5.608333333333333,2,11.3,85.625,24,92.82407407407408,0,1.27
2018-07-01,9.891666666666667,8.5,11.5,86.08333333333333,24,40.27777777777778,9.6,2.66
2018-07-02,6.9,2.3,13.4,83.66666666666667,24,82.87037037037037,0,2.35
2018-07-03,4.708333333333333,-0.2,10.9,75.125,24,112.15277777777777,0,2.95
2018-07-04,4.2875,-1.1,11.6,84.75,24,111.80555555555556,0.2,2.27
2018-07-05,5.720833333333333,0.1,11.6,83.75,24,100.69444444444444,0,1.52
2018-07-06,5.433333333333334,0.9,12.1,89.83333333333333,24,91.43518518518519,0,0.96
2018-07-07,9.35,7.2,11.3,93.54166666666667,24,43.05555555555556,0.4,1.62
2018-07-08,11.504166666666666,9.6,13,89.08333333333333,24,36.80555555555556,15.8,5.12
2018-07-09,8.35,3.9,13.5,83.79166666666667,24,69.44444444444444,9.2,4.69
2018-07-10,4.854166666666667,0.4,10.5,91.16666666666667,24,92.36111111111111,1.4,2.48
2018-07-11,8.066666666666666,4.3,11.7,83.5,24,105.55555555555556,0,2.22
2018-07-12,6.229166666666667,2,13,89.83333333333333,24,73.37962962962963,0,1.75
2018-07-13,8.691666666666666,6,11.3,92.875,24,60.99537037037037,1.4,1.3
2018-07-14,10.895833333333334,10.1,12.1,81.04166666666667,24,48.495370370370374,1.4,3.1
2018-07-15,9.829166666666667,6.5,12,92.5,24,57.523148148148145,24.8,1.75
2018-07-16,8.470833333333333,4.7,13.4,91.54166666666667,24,82.75462962962963,0.2,0
2018-07-17,8.658333333333333,3.5,12.8,83.875,24,88.88888888888889,0,0
2018-07-18,7.595833333333333,2.9,13.6,88.58333333333333,24,80.67129629629629,3.2,0
2018-07-19,7.729166666666667,3.7,11,97.29166666666667,24,56.36574074074074,7,0
2018-07-20,7.991666666666666,4.8,12.5,87.5,24,89.4675925925926,0,0
2018-07-21,10.341666666666667,9,11.7,90.41666666666667,24,51.157407407407405,10.8,0
2018-07-22,7.925,3.9,12,89.66666666666667,24,66.43518518518519,1.6,0
2018-07-23,4.454166666666667,0.1,11.6,87.66666666666667,24,111.92129629629629,0,0
2018-07-24,4.370833333333334,-0.2,11,87.58333333333333,24,121.52777777777777,0.2,0
2018-07-25,8.960869565217392,7.1,11.2,84.21739130434783,23,80.91787439613526,0.4,0
2018-07-26,7.872727272727273,3.4,12,81.13636363636364,22,87.12121212121212,0,NA
2018-07-27,9.0875,6.9,12.5,82.58333333333333,24,85.06944444444444,1,0
2018-07-28,10.533333333333333,9,13.8,77.08333333333333,24,102.77777777777779,0,0
2018-07-29,8.179166666666667,2.4,12.8,82.20833333333333,24,89.58333333333333,1.6,0
2018-07-30,4.445833333333334,0.3,11.9,83.91666666666667,24,116.43518518518519,0,0
2018-07-31,8.716666666666667,6.9,10.8,90.875,24,69.9074074074074,0,0
2018-08-01,8.308333333333334,4.3,12.8,94.66666666666667,24,85.64814814814815,2.4,1.33
2018-08-02,8.925,6.1,13.8,86.875,24,88.54166666666667,0,1
2018-08-03,7.245833333333334,5.3,9.6,94.04166666666667,24,27.546296296296294,9.8,1.55
2018-08-04,9.366666666666667,8.4,11.5,92.04166666666667,24,42.592592592592595,14.6,1.84
2018-08-05,10.970833333333333,9.4,12.8,91.08333333333333,24,54.513888888888886,13.6,2.21
2018-08-06,8.925,4.2,14.1,91.08333333333333,24,92.5925925925926,0,1.32
2018-08-07,11.2375,9.6,13.4,94.70833333333333,24,64.00462962962963,1.2,1.38
2018-08-08,10.625,8,12,91.79166666666667,24,47.800925925925924,15,2.55
2018-08-09,8.716666666666667,3.8,14,81.04166666666667,24,129.74537037037038,0,2.78
2018-08-10,9.425,4.2,15.2,79.41666666666667,24,146.2962962962963,0,2.18
2018-08-11,6.625,1.3,14.5,84.45833333333333,24,121.99074074074073,0,1.15
2018-08-12,6.8,2.3,12.9,87.125,24,145.13888888888889,0,1.5
2018-08-13,10.108333333333333,8.3,11.9,86.25,24,88.07870370370371,10.8,2.52
2018-08-14,9.170833333333333,7.8,11.4,87.29166666666667,24,70.37037037037037,5.4,3.46
2018-08-15,8.970833333333333,2.5,13.4,77.5,24,118.28703703703704,0,3.52
2018-08-16,11.691666666666666,9.6,13.8,82.5,24,79.51388888888889,6,2.69
2018-08-17,8.025,4.3,12.5,87.33333333333333,24,80.20833333333333,2.2,2.06
2018-08-18,5.308333333333334,-0.3,12.2,87.08333333333333,24,137.03703703703704,0.8,2.62
2018-08-19,5.766666666666667,1.4,12.7,86.04166666666667,24,121.875,0.4,1.37
2018-08-20,10.145833333333334,8.9,11.7,91.08333333333333,24,47.916666666666664,10.8,2.59
2018-08-21,8.35,5.8,12,83.41666666666667,24,95.94907407407408,4,2.95
2018-08-22,9.516666666666667,8.8,11.2,87.45833333333333,24,64.23611111111111,3.8,3.23
2018-08-23,6.575,1.5,12.1,79.375,24,165.3935185185185,0,3.02
2018-08-24,5.875,1,11.7,81.33333333333333,24,142.24537037037038,0.2,2.58
2018-08-25,7.7125,2.3,13.4,84.54166666666667,24,126.73611111111111,0.6,2.71
2018-08-26,7.241666666666667,2.3,14.5,86.16666666666667,24,157.0601851851852,0.2,1.92
2018-08-27,8.120833333333334,4.4,14.4,88.83333333333333,24,174.88425925925927,0,1.62
2018-08-28,11.104166666666666,9.9,14.6,84.29166666666667,24,101.1574074074074,1.6,2.49
2018-08-29,9.983333333333334,7.5,12,95.625,24,34.49074074074074,11.8,1.93
2018-08-30,10.141666666666667,6.9,13.8,89.625,24,89.58333333333333,10,1.74
2018-08-31,8.929166666666667,4.9,15.4,85.41666666666667,24,182.87037037037038,0,2.27
2018-09-01,11.333333333333334,8.6,14.3,85,24,144.5601851851852,7.8,2.56
2018-09-02,10.633333333333333,7.3,13.9,84.375,24,87.26851851851852,18,4.24
2018-09-03,7.545833333333333,4.7,11.8,85.70833333333333,24,105.67129629629629,0.4,2.67
2018-09-04,7.675,6,11,82.70833333333333,24,127.08333333333333,8,3.78
2018-09-05,9.391666666666666,7,13.1,78.45833333333333,24,132.87037037037038,3.6,4.07
2018-09-06,9.1875,7.4,13.1,68.29166666666667,24,129.97685185185185,0,5.87
2018-09-07,10.416666666666666,6.9,14.5,71.25,24,192.36111111111111,0,5.51
2018-09-08,7.233333333333333,1.8,13.8,69.33333333333333,24,216.4351851851852,0,3.51
2018-09-09,7.4875,1.2,13.9,73.04166666666667,24,217.70833333333331,0,3.41
2018-09-10,7.545833333333333,2.2,13.4,81.75,24,180.32407407407408,0,1.72
2018-09-11,8.783333333333333,2.7,15.3,69,24,203.58796296296296,0,2.35
2018-09-12,9.45,4.4,16.2,77.16666666666667,24,204.2824074074074,0,2.47
2018-09-13,10.691666666666666,6.6,15.8,71.875,24,209.83796296296296,0,4.26
2018-09-14,11.200000000000001,5,17.8,78,24,216.66666666666666,0,2.81
2018-09-15,11.641666666666666,6.3,18,80.70833333333333,24,184.83796296296296,0,1.75
2018-09-16,12.15,10.2,15.6,85.33333333333333,24,110.30092592592592,1,2.8
2018-09-17,13.704166666666667,11.9,16.5,89.33333333333333,24,142.9398148148148,1.6,2.93
2018-09-18,12.887500000000001,10.4,16.7,82.75,24,69.21296296296296,8,2.69
2018-09-19,13.291666666666666,10.1,18.3,79.54166666666667,24,136.34259259259258,0.4,2.77
2018-09-20,14.641666666666667,10,20.2,80.08333333333333,24,178.9351851851852,0,2.29
2018-09-21,12.675,9,17.1,77.33333333333333,24,114.23611111111111,1.6,2.35
2018-09-22,9.533333333333333,5.1,14.9,74.20833333333333,24,188.3101851851852,0,3.17
2018-09-23,11.966666666666667,8.3,17.3,68.79166666666667,24,216.7824074074074,0,3.03
2018-09-24,9.820833333333333,6,14.2,78.45833333333333,24,157.0601851851852,3.4,3.48
2018-09-25,7.770833333333333,5.9,12,78.70833333333333,24,157.63888888888889,5,3.66
2018-09-26,8.475,2.6,13.6,74.41666666666667,24,217.47685185185185,0,3.76
2018-09-27,8.741666666666667,4.1,13.9,78.91666666666667,24,183.91203703703704,0,1.93
2018-09-28,8.308333333333334,1.9,14.5,76.5,24,181.8287037037037,0.8,1.96
2018-09-29,8.7,1.8,14.4,75.95833333333333,24,209.9537037037037,0,2.51
2018-09-30,10.279166666666667,6.9,15,81.83333333333333,24,147.91666666666666,0,1.59
2018-10-01,12.916666666666666,10.7,16.5,74.70833333333333,24,171.52777777777777,2.2,3.07
2018-10-02,11.8375,7.7,16,74,24,214.23611111111111,0.2,2.86
2018-10-03,11.4875,7.6,17,83.04166666666667,24,223.61111111111111,0,1.66
2018-10-04,10.4,5.5,15.4,87.91666666666667,24,158.10185185185185,0,2.05
2018-10-05,12.65,6.1,19.1,71.58333333333333,24,267.2453703703704,0,2.07
2018-10-06,13.545833333333333,9.3,18.6,76.29166666666667,24,215.0462962962963,0,2.05
2018-10-07,11.625,8.2,15.5,81.66666666666667,24,136.22685185185185,0,2.08
2018-10-08,11.545833333333333,5.9,16.6,81.375,24,184.72222222222223,1.4,2.03
2018-10-09,10.570833333333333,5.9,16.6,74,24,183.68055555555554,0,2.59
2018-10-10,9.691666666666666,4,14.6,77.125,24,203.00925925925927,0.2,2.42
2018-10-11,12.4375,8.8,16.1,85.95833333333333,24,135.06944444444446,26.4,3.39
2018-10-12,8.883333333333333,4.9,14.6,77.45833333333333,24,193.75,17.8,4.31
2018-10-13,6.341666666666667,-1,13.5,69.04166666666667,24,276.6203703703704,0,3.81
2018-10-14,8.45,2,15.7,72.91666666666667,24,235.64814814814815,0.4,2.33
2018-10-15,10.620833333333334,3.5,18.3,72.91666666666667,24,266.89814814814815,0,2.55
2018-10-16,10.775,5.9,15.9,69.33333333333333,24,286.80555555555554,0,3.75
2018-10-17,10.7625,5.3,16.5,77.25,24,258.68055555555554,0,3.91
2018-10-18,10.9375,1.2,19.9,56.791666666666664,24,284.02777777777777,0,3.16
2018-10-19,11.875,4.4,20,67.45833333333333,24,308.56481481481484,0,1.88
2018-10-20,14.2125,6.9,21.2,71.95833333333333,24,263.19444444444446,0,2.91
2018-10-21,14.425,8,21.2,75.91666666666667,24,299.88425925925924,0,2.8
2018-10-22,15.325,11,20,81.75,24,256.71296296296293,0,2.23
2018-10-23,15.8125,10,22.4,80.20833333333333,24,262.61574074074076,0,2.15
2018-10-24,13.375,6.7,20.1,77.625,24,252.08333333333331,0,2.27
2018-10-25,13.979166666666666,11.6,16.8,77.375,24,161.9212962962963,3.6,2.75
2018-10-26,12.616666666666667,6.4,19.8,76.04166666666667,24,260.06944444444446,0,2.73
2018-10-27,14.720833333333333,13.6,17.1,86.95833333333333,24,126.1574074074074,18.2,2.8
2018-10-28,12.7,6.4,19.1,87.79166666666667,24,183.21759259259258,10.6,2.22
2018-10-29,11.65,9.8,15.6,85.25,24,142.47685185185185,12.8,2.33
2018-10-30,11.55,8.2,16.3,76.45833333333333,24,235.53240740740742,1.8,3.54
2018-10-31,11.895833333333334,7.6,17.9,74.125,24,184.375,0,2.79
2018-11-01,8.779166666666667,5.7,14.5,68.08333333333333,24,202.19907407407408,6.8,4.1
2018-11-02,11.945833333333333,7.6,18.6,65.70833333333333,24,221.52777777777777,0,3.26
2018-11-03,14.483333333333333,11.8,16.3,81.875,24,154.74537037037038,4.2,3.98
2018-11-04,12.0375,8.6,16.6,67.45833333333333,24,237.2685185185185,0,5.16
2018-11-05,12.341666666666667,6,18.4,74.91666666666667,24,306.13425925925924,0,3.73
2018-11-06,15.758333333333333,12,21.1,77.83333333333333,24,305.78703703703707,0,2.74
2018-11-07,16.275,14.6,19.6,85.58333333333333,24,189.12037037037038,0,2.92
2018-11-08,17.354166666666668,15.4,20.1,83.79166666666667,24,142.70833333333334,0,2.5
2018-11-09,15.991666666666667,11.2,19.9,84.79166666666667,24,212.15277777777777,1.6,3.67
2018-11-10,15.266666666666666,11,20.7,73.58333333333333,24,272.68518518518516,0,2.34
2018-11-11,14.529166666666667,11.9,18.4,79.58333333333333,24,188.88888888888889,0,3
2018-11-12,15.154166666666667,12.5,19,84.70833333333333,24,226.96759259259258,12.2,2.01
2018-11-13,15.670833333333333,11.8,20.5,84.08333333333333,24,292.0138888888889,8.4,2.25
2018-11-14,15.45,12.6,19.4,78.08333333333333,24,285.3009259259259,0,3.23
2018-11-15,14.479166666666666,8.9,19.5,77.79166666666667,24,330.6712962962963,0,2.42
2018-11-16,15.3625,9.4,22,77.125,24,336.3425925925926,0,2.14
2018-11-17,15.391666666666667,8.4,21.6,69.20833333333333,24,331.13425925925924,0,1.92
2018-11-18,14.825,10.6,19.6,71.375,24,193.28703703703704,0,2.75
2018-11-19,9.583333333333334,1.9,15.6,72.41666666666667,24,226.73611111111111,0.2,2.26
2018-11-20,8.004166666666666,3,15.5,85.16666666666667,24,225.34722222222223,8.8,2
2018-11-21,9.141666666666667,5.2,13.7,89.83333333333333,24,176.50462962962965,10,2.51
2018-11-22,12.7125,6.5,18.6,73.20833333333333,24,326.27314814814815,0,2.41
2018-11-23,15.433333333333334,11.8,20.9,75.20833333333333,24,251.04166666666669,6.6,2.78
2018-11-24,13.629166666666666,12.9,16.8,95.91666666666667,24,75.11574074074073,16.8,2.45
2018-11-25,15.270833333333334,12.4,18.4,90.54166666666667,24,130.6712962962963,25.4,1.67
2018-11-26,14.579166666666667,9.4,20.2,85,24,190.74074074074073,1,1.72
2018-11-27,16.208333333333332,13.8,19.6,83.91666666666667,24,203.9351851851852,2.4,2.58
2018-11-28,16.55,12,21,70,24,272.9166666666667,0,3.77
2018-11-29,17.183333333333334,14.2,22.7,77.83333333333333,24,221.41203703703704,5,2.28
2018-11-30,15.691666666666666,14.2,18.6,84.45833333333333,24,165.8564814814815,5,4.46
2018-12-01,15.891666666666667,14.8,19.6,93.04166666666667,24,139.12037037037038,32.8,3.51
2018-12-02,16.916666666666668,14.2,20.4,88.29166666666667,24,249.4212962962963,2.8,3
2018-12-03,16.183333333333334,15.2,18.5,92.20833333333333,24,104.51388888888889,11,3.14
2018-12-04,15.266666666666666,11.5,20.4,80.125,24,200,24.8,3.26
2018-12-05,12.5375,7.3,18.4,74.95833333333333,24,258.7962962962963,0.4,3.44
2018-12-06,11.9625,6.3,17.2,66.79166666666667,24,294.212962962963,2,3.28
2018-12-07,14.491666666666667,7.5,21.9,63.333333333333336,24,356.13425925925924,0,2.81
2018-12-08,17.291666666666668,11.3,24.4,72.33333333333333,24,342.47685185185185,0,2.86
2018-12-09,19.1,12.5,27.3,70.875,24,363.31018518518516,0,3.25
2018-12-10,19.258333333333333,15.4,26.9,77.70833333333333,24,209.6064814814815,10.2,2.43
2018-12-11,16.533333333333335,15.3,19,90.20833333333333,24,104.97685185185185,5.2,2.49
2018-12-12,16.775,14.1,19.7,87.95833333333333,24,175,10.6,2.25
2018-12-13,17.325,14,20.6,82.66666666666667,24,278.58796296296293,0,2.53
2018-12-14,16.7,13.2,22.1,83.33333333333333,24,316.6666666666667,9.2,2.62
2018-12-15,17.345833333333335,12.5,22.4,81.41666666666667,24,319.21296296296293,0,1.93
2018-12-16,19.729166666666668,17.2,25.2,75.625,24,277.662037037037,0,3.1
2018-12-17,19,12.4,24.6,79.33333333333333,24,338.31018518518516,0,2.52
2018-12-18,19.408333333333335,13.9,25.6,64.70833333333333,24,318.86574074074076,0,3.83
2018-12-19,17.395833333333332,13.8,23.4,79.5,24,230.20833333333334,23,2.88
2018-12-20,15.2625,10.3,19.4,83.04166666666667,24,202.77777777777777,11.2,1.91
2018-12-21,16.358333333333334,12.8,21.5,75.79166666666667,24,256.01851851851853,0.8,3.18
2018-12-22,17.775,14.3,23,75.95833333333333,24,299.30555555555554,0,2.66
2018-12-23,16.804166666666667,14.5,20.8,84.70833333333333,24,102.54629629629629,32.6,2.04
2018-12-24,17.070833333333333,16.1,20,92.45833333333333,24,111.3425925925926,60.4,2.59
2018-12-25,18.041666666666668,13.6,22.3,78.54166666666667,24,337.84722222222223,0.2,3.31
2018-12-26,19.7625,15.7,24.6,75.25,24,316.6666666666667,0,3.33
2018-12-27,16.583333333333332,10.7,21.8,77.79166666666667,24,238.19444444444443,0,2.78
2018-12-28,17.6875,15.4,22.1,82.75,24,232.75462962962962,2.4,4.07
2018-12-29,16.0625,10.6,19.7,88.625,24,228.58796296296296,2.8,1.93
2018-12-30,18.008333333333333,12.5,22.7,74.625,24,278.35648148148147,0,2.81
2018-12-31,20.208333333333332,16.9,24.5,77.66666666666667,24,286.68981481481484,0,3.06
2019-01-01,21.129166666666666,16.8,25.6,74.95833333333333,24,309.72222222222223,0,2.97
2019-01-02,20.216666666666665,15.4,25.9,70.75,24,281.01851851851853,0,3.77
2019-01-03,19.808333333333334,14.7,24.9,69.25,24,295.2546296296296,0,4.07
2019-01-04,20.791666666666668,16.1,26.5,67.79166666666667,24,356.01851851851853,0,3.28
2019-01-05,19.241666666666667,11.3,25.4,69.25,24,333.2175925925926,0,3.26
2019-01-06,21.325,15.5,28,65.95833333333333,24,362.61574074074076,0,4.12
2019-01-07,20.179166666666667,11.4,27.4,68.20833333333333,24,365.0462962962963,0,3.13
2019-01-08,19.3625,12.7,26.4,68.04166666666667,24,342.2453703703704,0,2.4
2019-01-09,20.195833333333333,18.3,23.7,78.70833333333333,24,238.54166666666666,0,3.46
2019-01-10,19.133333333333333,13.4,23.8,81.95833333333333,24,202.8935185185185,0,2.05
2019-01-11,20.091666666666665,13,27.5,69.08333333333333,24,314.81481481481484,0,3.26
2019-01-12,19.104166666666668,14.5,24.5,77.91666666666667,24,179.74537037037035,0,1.91
2019-01-13,18.258333333333333,13.5,22.9,80.95833333333333,24,202.19907407407408,3.4,3.08
2019-01-14,13.604166666666666,10.5,18.4,88.95833333333333,24,200.2314814814815,52.6,1.88
2019-01-15,16.583333333333332,14.2,20.4,84.375,24,176.04166666666666,3.8,3.23
2019-01-16,19.058333333333334,14.1,24,73.58333333333333,24,268.40277777777777,0,3.58
2019-01-17,19.845833333333335,12.9,27.9,73.16666666666667,24,334.49074074074076,0,3.54
2019-01-18,21.1,17.6,26.1,76.375,24,246.41203703703704,0,2.92
2019-01-19,21.054166666666667,17.3,25.9,73.375,24,308.7962962962963,0,3.33
2019-01-20,18.175,14,24.6,61.083333333333336,24,350.81018518518516,0.4,5.13
2019-01-21,17.570833333333333,13.8,22.9,65.41666666666667,24,270.7175925925926,0,5.46
2019-01-22,19.208333333333332,13.2,25.7,66.20833333333333,24,352.1990740740741,0,3.7
2019-01-23,20.745833333333334,17.2,26.3,73.16666666666667,24,298.72685185185185,0.8,4.22
2019-01-24,18.325,13.9,25.6,80.20833333333333,24,304.39814814814815,1.8,3.09
2019-01-25,17.1875,10.8,23.2,77.375,24,292.0138888888889,0,2.92
2019-01-26,17.795833333333334,13,22.8,68.91666666666667,24,297.9166666666667,0,3.34
2019-01-27,21.34583333333333,15.6,27.2,76.04166666666667,24,327.3148148148148,0,3.88
2019-01-28,23.425,18.5,29.5,71,24,336.9212962962963,0,3.6
2019-01-29,23.408333333333335,18.3,30.6,76.45833333333333,24,316.31944444444446,0,2.79
2019-01-30,21.375,16.6,27.2,74.125,24,310.9953703703704,0,2.67
2019-01-31,20.379166666666666,17.8,25.6,76.20833333333333,24,245.13888888888889,0,3.48
2019-02-01,18.475,13.3,25.1,81.41666666666667,24,189.12037037037038,0,1.84
2019-02-02,18.3125,13.8,23.9,65.08333333333333,24,158.10185185185185,0,3.41
2019-02-03,17.995833333333334,11.3,24.4,71.625,24,341.31944444444446,0,2.58
2019-02-04,19.566666666666666,13.4,25.6,75.79166666666667,24,328.35648148148147,0,2.91
2019-02-05,20.466666666666665,13,27.6,65.29166666666667,24,334.9537037037037,0,2.94
2019-02-06,18.395833333333332,14,26,59,24,178.7037037037037,0,4.85
2019-02-07,15.891666666666666,10.9,20.1,59.166666666666664,24,210.87962962962962,0,3.1
2019-02-08,17.145833333333332,11.4,21.7,68.375,24,206.4814814814815,0,2.62
2019-02-09,18.308333333333334,12.5,23.9,70.66666666666667,24,319.6759259259259,0,2.96
2019-02-10,19.95,14,26.1,63.375,24,266.087962962963,0,2.89
2019-02-11,20.120833333333334,11.2,27.8,66.16666666666667,24,251.73611111111111,0,2.44
2019-02-12,20.391666666666666,14.1,27,67.75,24,299.0740740740741,0,3.5
2019-02-13,22.425,15.7,31.5,70.45833333333333,24,320.2546296296296,0,2.65
2019-02-14,20.375,14.3,27.8,80.25,24,311.22685185185185,0,2.78
2019-02-15,19.5625,9.8,29.3,64.45833333333333,24,304.39814814814815,0,3.08
2019-02-16,19.4375,13.7,28.6,57.625,24,254.39814814814815,0,3.28
2019-02-17,19.091666666666665,15.2,22.4,74.08333333333333,24,203.125,0,2.51
2019-02-18,18.175,11.3,25.8,66.79166666666667,24,302.77777777777777,0,3.36
2019-02-19,18.970833333333335,11.8,25.9,74.79166666666667,24,302.89351851851853,0,2.71
2019-02-20,21.316666666666666,18.7,25.7,76.70833333333333,24,210.99537037037038,0.2,2.87
2019-02-21,20.179166666666667,17.5,24.5,84.41666666666667,24,152.54629629629628,6,3.39
2019-02-22,18.7375,17.6,21.3,93.04166666666667,24,73.8425925925926,13.6,2.82
2019-02-23,14.875,9.1,22,83.54166666666667,24,132.98611111111111,1,1.85
2019-02-24,14.804166666666667,11.6,21.5,61.125,24,255.78703703703704,1,5.46
2019-02-25,13.6,8.1,18.3,62.916666666666664,24,272.22222222222223,0,5.98
2019-02-26,15.241666666666667,8.1,22.7,68.83333333333333,24,294.9074074074074,0,2.15
2019-02-27,17.5,13.7,23.6,61.166666666666664,24,281.59722222222223,0,3
2019-02-28,14.354166666666666,9.3,20.9,55.083333333333336,24,261.5740740740741,0,3.88
2019-03-01,15.870833333333334,10.3,20.8,59.708333333333336,24,228.125,0,2.29
2019-03-02,14.45,7.4,21.5,65.83333333333333,24,287.037037037037,0,3.38
